1,1,136.80
2,1,5000.00
3,1,22.40
4,1,133.20
5,1,170.10
6,1,441.60
7,1,924.70
8,1,208.00
9,1,280.20
10,1,23.10
11,1,5.30
12,1,417.50
13,1,337.80
14,1,309.10
15,1,1196.50
16,1,46.70
17,1,66.30
18,1,203.50
19,1,163.00
20,1,52.60
21,1,14.60
22,1,74.00
23,1,321.30
24,1,64.00
25,1,217.60
26,1,24.20
27,1,13.00
28,1,213.80
29,1,126.90
30,1,203.20
31,1,6.00
32,1,35.90
33,1,10.80
34,1,4.50
35,1,15.00
36,1,219.30
37,1,82.50
38,1,118.20
39,1,162.90
40,1,0.00
41,1,84.40
42,1,36.70
43,1,790.10
44,1,3.20
45,1,271.10
46,1,186.00
47,1,0.00
48,1,23.20
49,1,51.60
50,1,765.60
