1,1,0.00
2,1,5.50
3,1,0.00
4,1,0.00
5,1,0.00
6,1,0.00
7,1,924.70
8,1,0.00
9,1,280.20
10,1,3.00
11,1,0.00
12,1,417.50
13,1,337.80
14,1,0.00
15,1,0.00
16,1,0.00
17,1,0.00
18,1,7.50
19,1,0.00
20,1,1.90
21,1,0.00
22,1,1.60
23,1,0.00
24,1,0.00
25,1,1.20
26,1,0.00
27,1,1.30
28,1,0.00
29,1,0.00
30,1,203.20
31,1,0.00
32,1,0.00
33,1,0.00
34,1,0.00
35,1,0.00
36,1,0.00
37,1,0.00
38,1,0.00
39,1,0.00
40,1,0.60
41,1,0.00
42,1,0.40
43,1,0.00
44,1,0.00
45,1,0.00
46,1,0.00
47,1,0.00
48,1,23.20
49,1,0.00
50,1,0.00
