1,0.0,0.0
2,5.5,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,924.7
8,0.0,0.0
9,0.0,280.2
10,3.0,0.0
11,0.0,0.0
12,0.0,417.5
13,0.0,337.8
14,0.0,0.0
15,0.0,0.0
16,0.0,0.0
17,0.0,0.0
18,7.5,0.0
19,0.0,0.0
20,1.9,0.0
21,0.0,0.0
22,1.6,0.0
23,0.0,0.0
24,0.0,0.0
25,1.2,0.0
26,0.0,0.0
27,1.3,0.0
28,0.0,0.0
29,0.0,0.0
30,0.0,203.2
31,0.0,0.0
32,0.0,0.0
33,0.0,0.0
34,0.0,0.0
35,0.0,0.0
36,0.0,0.0
37,0.0,0.0
38,0.0,0.0
39,0.0,0.0
40,0.6,0.0
41,0.0,0.0
42,0.4,0.0
43,0.0,0.0
44,0.0,0.0
45,0.0,0.0
46,0.0,0.0
47,0.0,0.0
48,0.0,23.2
49,0.0,0.0
50,0.0,0.0
