1,1,101.20
2,1,32.30
3,1,0.90
4,1,3.00
5,1,22.10
6,1,42.00
7,1,59.40
8,1,12.00
9,1,0.00
10,1,6.80
11,1,0.00
12,1,12.00
13,1,4.00
14,1,7.60
15,1,70.40
16,1,0.00
17,1,9.00
18,1,4.40
19,1,0.00
20,1,28.40
21,1,163.00
22,1,18.00
23,1,30.80
24,1,35.00
25,1,0.00
26,1,41.40
27,1,0.00
28,1,5.60
29,1,21.80
30,1,25.00
31,1,130.60
32,1,6.00
33,1,8.80
34,1,0.00
35,1,138.80
36,1,7.20
37,1,876.00
38,1,1.60
39,1,2.50
40,1,37.40
41,1,19.80
42,1,4.80
43,1,619.00
44,1,16.00
45,1,0.00
46,1,14.60
47,1,6.40
48,1,12.60
49,1,8.50
50,1,0.00
51,1,484.00
52,1,18.40
53,1,80.00
54,1,11.20
55,1,2.00
56,1,33.70
57,1,10.70
58,1,0.20
59,1,2.60
60,1,0.80
61,1,0.00
62,1,44.40
63,1,1.60
64,1,2.00
65,1,0.00
66,1,4.80
67,1,8.40
68,1,90.50
69,1,6.00
70,1,3.00
71,1,36.30
72,1,2.00
73,1,3.20
74,1,90.80
75,1,8.00
76,1,0.00
77,1,7.80
78,1,0.40
79,1,0.00
80,1,1.00
81,1,28.00
82,1,60.80
83,1,3.20
84,1,16.20
85,1,9.60
86,1,7.20
87,1,27.40
88,1,2.00
89,1,0.00
90,1,18.20
91,1,181.00
92,1,0.00
93,1,34.80
94,1,4.00
95,1,1.80
96,1,125.80
97,1,46.40
98,1,74.00
99,1,49.60
100,1,0.00
101,1,311.00
102,1,5.00
103,1,368.10
104,1,40.10
105,1,51.20
106,1,28.60
107,1,37.80
108,1,0.00
109,1,40.00
110,1,28.40
111,1,432.00
112,1,0.20
113,1,97.60
114,1,424.80
115,1,130.20
116,1,109.60
117,1,3.20
118,1,1411.00
119,1,72.00
120,1,9.60
121,1,1.00
122,1,3.00
123,1,6.50
124,1,2.40
125,1,14.30
126,1,232.80
127,1,6.40
128,1,3.20
129,1,218.00
130,1,47.30
131,1,0.00
132,1,592.20
133,1,9.60
134,1,49.80
135,1,3.20
136,1,1.20
137,1,4.20
138,1,71.90
139,1,19.60
140,1,1.60
141,1,174.20
142,1,0.60
143,1,39.60
144,1,82.20
145,1,20.80
146,1,39.00
147,1,0.00
148,1,131.00
149,1,0.80
150,1,34.00
151,1,4.80
152,1,79.70
153,1,44.50
154,1,0.00
155,1,10.20
156,1,0.00
157,1,4.80
158,1,10.00
159,1,43.20
160,1,2.50
161,1,230.40
162,1,0.00
163,1,2.10
164,1,53.80
165,1,0.80
166,1,3.00
167,1,12.00
168,1,2.80
169,1,124.40
170,1,148.40
171,1,5.60
172,1,22.90
173,1,1.20
174,1,4.80
175,1,43.20
176,1,0.90
177,1,576.40
178,1,33.90
179,1,27.80
180,1,4.80
181,1,1.00
182,1,3.20
183,1,0.50
184,1,1.60
185,1,1.60
186,1,11.60
187,1,148.80
188,1,3.20
189,1,3.20
190,1,1.00
191,1,59.20
192,1,88.00
193,1,11.00
194,1,0.00
195,1,20.00
196,1,21.60
197,1,96.20
198,1,139.60
199,1,12.00
200,1,10.00
201,1,111.80
202,1,0.40
203,1,0.00
204,1,9.20
205,1,43.00
206,1,26.20
207,1,5.60
208,1,40.40
209,1,24.00
210,1,5.80
211,1,290.00
212,1,14.00
213,1,0.20
214,1,43.60
215,1,85.20
216,1,299.00
217,1,45.40
218,1,129.80
219,1,12.60
