1,1,0.00
2,1,0.20
3,1,58.60
4,1,0.20
5,1,3.00
6,1,0.20
7,1,0.60
8,1,2.00
9,1,0.00
10,1,1.00
11,1,0.30
12,1,0.20
13,1,0.00
14,1,1.00
15,1,0.00
16,1,1.00
17,1,0.00
18,1,0.00
19,1,3.00
20,1,0.20
21,1,2.00
22,1,0.00
23,1,0.30
24,1,0.00
25,1,0.30
26,1,11.20
27,1,0.20
28,1,0.30
29,1,0.00
30,1,0.00
31,1,2.00
32,1,0.00
33,1,2.00
34,1,0.30
35,1,0.50
36,1,0.30
37,1,0.00
38,1,3.00
39,1,105.20
40,1,0.00
41,1,0.00
42,1,0.00
43,1,0.30
44,1,0.00
45,1,0.20
46,1,1.40
47,1,0.50
48,1,1.00
49,1,3.00
50,1,0.10
51,1,2.00
52,1,0.00
53,1,0.00
54,1,0.30
55,1,1433.80
56,1,0.00
57,1,3.00
58,1,0.00
59,1,50.80
60,1,0.30
61,1,2.00
62,1,0.00
63,1,0.00
64,1,0.10
65,1,0.00
66,1,0.30
67,1,0.00
68,1,0.20
69,1,0.10
70,1,0.20
71,1,0.00
72,1,0.50
73,1,1.00
74,1,0.00
75,1,0.20
76,1,0.00
77,1,0.40
78,1,20.00
79,1,0.00
80,1,0.00
81,1,0.00
82,1,10.40
83,1,0.30
84,1,97.80
85,1,0.00
86,1,816.80
87,1,46.00
88,1,0.30
89,1,0.50
90,1,1.00
91,1,0.00
92,1,108.80
93,1,1.30
94,1,0.00
95,1,0.00
96,1,0.10
97,1,0.10
98,1,0.00
99,1,0.30
100,1,1.00
101,1,0.60
102,1,1.00
103,1,10.00
104,1,3.00
105,1,0.30
106,1,46.80
107,1,0.90
108,1,6.00
109,1,0.30
110,1,0.40
111,1,0.60
112,1,0.00
113,1,0.30
114,1,0.00
115,1,0.00
116,1,2.20
117,1,0.00
118,1,0.00
119,1,0.00
120,1,0.30
121,1,0.00
122,1,0.00
123,1,0.00
124,1,0.00
125,1,0.20
126,1,0.20
127,1,3.00
128,1,0.00
129,1,3.00
130,1,122.20
131,1,2.00
132,1,3.20
133,1,0.30
134,1,36.90
135,1,0.00
136,1,0.00
137,1,0.00
138,1,1.30
139,1,0.00
140,1,154.70
141,1,0.80
142,1,3.00
143,1,0.00
144,1,1.20
145,1,160.50
146,1,0.40
147,1,0.70
148,1,0.10
149,1,0.10
150,1,2.00
151,1,0.50
152,1,842.20
153,1,0.00
154,1,0.00
155,1,0.50
156,1,1.00
157,1,1.00
158,1,0.00
159,1,10.00
160,1,0.00
161,1,1.00
162,1,0.00
163,1,0.10
164,1,215.90
165,1,1.40
166,1,0.30
167,1,0.20
168,1,0.00
169,1,0.00
170,1,0.00
171,1,0.60
172,1,1.00
173,1,0.00
174,1,0.30
175,1,0.20
176,1,0.30
177,1,0.00
178,1,0.00
179,1,0.00
180,1,0.30
181,1,3.00
182,1,0.00
183,1,0.00
184,1,1.20
185,1,0.00
186,1,0.00
187,1,1.00
188,1,0.00
189,1,0.00
190,1,0.00
191,1,0.00
192,1,0.00
193,1,0.00
194,1,0.00
195,1,1.40
